scenario,log,iteration,ego_speed,ego_accel,n_cheap,n_cheap_fov,n_cheap_fov_bicycle,n_cheap_fov_pedestrian,n_cheap_fov_vehicle,n_static_fov,min_range_fov,min_gap_corridor,n_corridor_20,n_corridor_40,min_ttc_corridor,n_fov_band_30_40,crit_cheap_sum,crit_cheap_max,n_red_lights,d_n_cheap_fov,crit_sum_gt,dE_E1_fn_only,dE_E6_risk_weighted
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,17,8.150285382592033,0.7198050407590628,99,3,0,0,3,13,16.27379844045637,17.77496808835996,1,1,20.0,0,0.31221432401164684,0.26397639704165554,6,0,0.31221432401164684,0.0,0.0
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,30,8.62257009793145,0.6853642011557342,97,3,0,0,3,10,18.112603964422576,19.292104158217445,1,1,20.0,0,0.28455090632994495,0.2446926395500426,3,-1,0.28455090632994495,0.0,0.0
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,43,9.114473772110113,0.5264798705916228,100,3,0,0,3,14,19.648576528929897,20.736034644025615,0,1,20.0,0,0.26223141763738295,0.22764931806181468,6,0,0.26223141763738295,0.0,0.0
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,57,9.509643306922586,0.6073231942363639,85,3,0,0,3,15,21.203506519576244,22.6426408947344,0,1,20.0,0,0.24103835922315067,0.20694975900494697,6,0,0.24103835922315067,0.0,0.0
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,70,9.781638826147406,0.42393509965075815,80,3,0,0,3,15,22.559219802610414,24.23527880652579,0,1,20.0,0,0.2253754058746688,0.19110904055281122,3,0,0.2253754058746688,0.0,0.0
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,83,9.915774933442142,0.2549999624331958,70,3,0,0,3,15,23.670317011386867,26.11174410121766,0,1,20.0,0,0.21164977971701826,0.17399401348452584,3,0,0.21164977971701826,0.0,0.0
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,97,10.013704882649636,0.18825395978487702,66,4,0,0,4,15,24.910930162399094,27.948794092371052,0,1,20.0,1,0.22959461472148318,0.15872424585917905,0,0,0.2544584035075531,0.0,0.0
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,110,10.075322362836983,0.009568240549796866,72,3,0,0,3,16,26.008380752591716,29.632159871454846,0,1,20.0,1,0.19098989949699496,0.14591147538715132,0,0,0.31285981066473334,0.0,0.0
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,123,10.122484245460809,0.17014680560106812,77,3,0,0,3,16,20.493462575715206,31.43014671543824,0,1,20.0,1,0.5754414058747704,0.39036660994817385,0,0,0.74086753134566,0.0,0.0
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,137,10.16559798332746,-0.25623854386987316,83,3,0,0,3,17,13.551199401032305,33.01468997647407,0,1,20.0,1,0.6533734845968036,0.47700752853609174,0,0,0.8775244315536233,0.0,0.0
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,150,10.18298444863258,0.12934028932960454,83,3,0,0,3,13,28.687148573522947,34.50093545831486,0,1,20.0,1,0.1635437591883191,0.11438401332367243,0,-1,0.4697929989878102,1.0,0.005809558833578637
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,163,10.178706851365634,0.06578766773285989,86,4,0,1,3,8,13.616871850611611,35.628968989644385,0,1,20.0,1,0.16213458553137947,0.10811112668886244,0,0,0.5260481584145498,1.0,0.031870969922827744
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,176,10.095635327741922,-0.16460024794359304,90,4,0,0,4,4,29.57153949898066,37.070153072546915,0,1,20.0,1,0.13835192997496892,0.10059478776022995,0,1,0.1689389385993601,1.0,0.012172881170861911
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,190,9.952366590636675,-0.1972238632791451,92,3,0,0,3,6,29.664109783014204,38.032405669845694,0,1,20.0,0,0.12290897914397171,0.09586949264205936,0,0,0.39304894745581787,1.0,0.014074147196195465
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,203,9.782817401778175,-0.05909677052732187,105,3,0,0,3,14,29.66730323242159,38.70335304301406,0,1,20.0,0,0.11313366120251324,0.09270667220206892,0,0,0.801269959129468,2.0,0.017789130196067003
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,216,9.61909299684542,-0.23985227196000403,109,4,0,1,3,16,10.892191380641831,39.03622518375581,0,1,20.0,0,0.17082521347162766,0.09117646816087378,0,0,0.9208516670453967,2.0,0.021826206172846096
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,230,9.43670485605913,-0.3267588459652898,111,4,0,0,4,16,9.490910628420295,38.978254669412415,0,1,20.0,0,0.30293322169950415,0.19572775912757281,0,0,0.6259804866353808,1.0,0.023319555758772727
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,243,9.255426336911363,-0.1019017149141194,109,3,0,0,3,15,27.459875841282468,38.73637906320738,0,1,20.0,0,0.1052294991191966,0.09255371190716119,0,0,0.13587984341295173,4.0,0.03025054078168606
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,256,9.090407520147888,-0.4943446713613578,113,4,0,0,4,15,25.771004253304756,37.8953360050818,0,1,20.0,0,0.13586197270234407,0.09652878926149347,0,-1,0.20083892580362966,2.0,0.0023849910448854985
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,270,8.879560609276773,-0.4230617842653247,114,4,0,0,4,15,23.58896551589259,36.40662410707548,0,1,17.042189036156312,1,0.13267731091125595,0.10398814404425102,0,0,0.2617636533009697,2.0,0.032381460273015396
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,283,8.48444790944197,-0.3790005775060389,112,7,0,0,7,14,14.081108166650152,35.032064552791994,0,2,4.4044962606733,3,0.745789391124585,0.33505416221724527,3,0,0.5755004713907639,1.0,0.000632805056895872
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,296,8.17426980605369,-0.3400146955996231,111,7,0,0,7,11,8.945646178220214,33.37349341095439,0,1,10.39030807460894,4,0.497085874524661,0.2418210165642443,3,0,0.7400693821758098,2.0,0.0023911671552158792
33a3d30f6a215622,2021.06.07.12.54.00_veh-35_01843_02314,310,7.710392807727649,-1.0096628026424166,117,6,0,0,6,12,16.91784576724981,31.12743991428883,0,1,8.82055173571302,2,0.5570894454900694,0.13540037129839363,3,0,0.5905927098222802,0.0,0.0
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,4,-0.0006728377402393635,-0.005578280782460711,100,8,0,2,6,27,5.77778405455867,15.649700898487328,1,1,20.0,0,5.383239046779614,0.40405104189000657,3,0,5.27443281808645,2.0,-0.08170204212176016
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,17,-0.0009164748335429068,-0.003968643767454672,100,10,0,4,6,25,5.781835230863729,15.645729562303952,1,1,20.0,0,5.352110164656023,0.40470038332349084,3,0,5.161870184044247,-1.0,-0.038740702917131505
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,30,-0.0007452738852779523,-0.006526979624170937,101,10,0,3,7,26,5.7797199187574355,15.654571116532484,1,1,20.0,1,5.703108011613552,0.40435297501106787,3,2,5.3286024010741295,2.0,0.02856039429063867
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,43,-0.001047536279147833,-0.035378720207456485,103,10,0,4,6,26,5.773972610503322,15.649081465859311,1,1,20.0,1,5.274761952925926,0.40465833333076207,3,0,5.3509204792083755,2.0,0.24236779690489105
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,57,-0.0005551737236669338,0.004974226031700887,100,8,0,2,6,27,5.776081769775201,15.636796099509489,1,1,20.0,0,5.244767776201227,0.4049735714363704,3,0,5.136305237022392,2.0,0.06123157418522882
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,70,-0.000866248355637222,-0.008995609233454474,102,9,0,3,6,26,5.7895629874792025,15.63931204781299,1,1,20.0,0,5.11800654862971,0.40534080644167453,3,0,4.992212302082252,0.0,0.014750532726873822
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,83,-0.001543889453237016,0.0035331324014055776,98,7,0,1,6,26,5.774668948241648,15.656199034157542,1,1,20.0,0,5.157301627651412,0.40445363529458267,3,0,5.010570394361682,2.0,0.023916575481674137
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,97,-0.001207324246936926,-0.013141326592800814,97,6,0,0,6,26,5.789299740324143,15.636378233676844,1,1,20.0,0,5.134440525859454,0.40460056183300397,3,0,4.993475586956713,3.0,0.020655936153260637
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,110,-0.0003181272259021433,-0.006126980334510234,95,6,0,0,6,27,5.786780954684929,15.650881102067483,1,1,20.0,0,5.076638112012565,0.4047254954592872,3,0,4.997074170217342,3.0,0.01768694925137578
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,123,-0.000472523258819211,-0.010487128607113965,95,6,0,0,6,27,5.7867324771261215,15.669313193873265,1,1,20.0,0,5.060129807064021,0.4052669296902798,3,0,4.990293325156377,4.0,0.06193399512505935
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,137,-0.0011293738245601044,-0.010542416616185763,98,6,0,0,6,27,5.779787328515908,15.65861211158725,1,1,20.0,0,5.069459933918979,0.40443114836833444,3,0,5.0014373653411965,4.0,0.05955212926004572
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,150,-0.0006367430360595737,-0.008805108743412405,95,6,0,0,6,26,5.792715890435446,15.650056062155425,1,1,20.0,0,5.075919256682264,0.4042654434790275,3,0,4.984298060104239,4.0,0.054824692921000784
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,163,-0.0005767636114414404,-0.006042608561911433,94,7,0,1,6,26,5.782931808190639,15.641706384509089,1,1,20.0,0,5.270301592338974,0.4038695173890217,3,0,5.1502395344984695,4.0,0.0073350529102727356
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,176,-0.0007901938450628061,-0.014032648037316735,88,6,0,0,6,26,5.772301679550037,15.659184165365922,1,1,20.0,0,5.103895720835208,0.40478074895260613,3,-1,5.144075104287959,5.0,0.1704622271104568
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,190,-0.000944322399450611,-0.009261027405942774,88,7,0,1,6,25,5.780639883359186,15.646937016819578,1,1,20.0,0,5.227763813829139,0.40513155365891707,3,0,5.11615963832324,3.0,0.0026318370571608418
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,203,-0.0004974582078283715,-0.013671215489573878,87,6,0,1,5,25,5.77909518922778,15.632796897879562,1,1,20.0,0,5.088176637981417,0.40588625658650124,3,0,5.134361030095296,3.0,-0.11627660869556439
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,216,-0.0006750519528928845,-0.008980428795158413,91,9,0,3,6,25,5.780481190930403,15.632395091003282,1,1,20.0,0,5.294094717393648,0.4053429277194655,3,0,5.134295317777691,1.0,0.001437724233041787
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,230,-0.0009094839539201641,-0.011858982928584892,95,7,0,1,6,26,5.784818556009554,15.635540838431872,1,1,20.0,0,5.125612523870118,0.40523308172575445,3,-1,5.151826651550432,4.0,0.03458463952365574
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,243,-0.0009002175749151321,-0.007225254528114308,93,7,0,1,6,26,5.783772115446049,15.622839276131572,1,1,20.0,0,5.100621270237324,0.4050334310211845,3,0,5.152646928998047,4.0,0.17502442487636943
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,256,-0.0007978898576122263,-0.003796249825762369,94,6,0,1,5,26,5.779304531186831,15.597438612525977,1,1,20.0,0,4.985171516150392,0.40578755477590833,3,-2,5.138238095033008,4.0,0.025111522182858382
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,270,-0.0007060960376820982,-0.0038511435727799684,94,6,0,1,5,26,5.785449412295645,15.671248152766594,1,1,20.0,0,4.95760456557364,0.40579266619618726,3,-1,5.116006629279029,4.0,0.04277513270357665
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,283,-0.0007391406192604707,-0.006306527586411367,98,7,0,1,6,28,5.7867957627297715,15.681499094136903,1,1,20.0,0,5.111658729630019,0.4057690658062052,3,0,5.108567505145134,3.0,0.03355799384588219
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,296,-0.0007440027939196843,0.006044891922750717,95,5,0,1,4,27,5.773411549577812,15.75998529458382,1,1,20.0,0,4.748282639691816,0.4030301409656588,0,0,5.066571657858577,3.0,0.021325339960828662
37ce5ded83ec551a,2021.06.23.15.56.12_veh-16_00839_01285,310,0.03870911485834751,0.3647813127501951,102,4,0,0,4,27,5.761916594217928,16.025422075536316,1,1,20.0,0,4.612704705376105,0.3977676635712623,0,0,4.960997865241848,1.0,0.014295128238740691
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,4,-0.0009726475746403942,-0.058023793717011135,52,9,0,0,9,0,9.160920823166053,11.623128640503104,1,1,20.0,1,1.2365142247449912,0.3590464137693169,0,-1,1.3207839692016858,2.0,0.08376635901758081
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,17,0.0036449007053544714,0.09391721082517784,49,9,0,0,9,0,9.159708622850522,11.61243486001413,1,1,20.0,1,1.2243294016500303,0.3592384432794878,0,0,1.3101235001360985,2.0,0.08529896637811538
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,30,0.007962606396901698,0.026762053738634536,49,8,0,0,8,0,9.116515087016221,11.59695148941224,1,1,20.0,0,1.2226443385256895,0.35951666205729044,0,0,1.307397352077905,4.0,0.0844110261260392
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,43,-0.003570240963180661,-0.057730777989182,50,9,0,0,9,0,9.036440132776857,11.534695769744145,1,1,20.0,1,1.2215728238026309,0.3606375040493369,0,0,1.3064992375975346,3.0,0.08458594609586553
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,57,0.0626697878751927,0.018614397718980175,53,11,0,0,11,0,9.013658702416352,11.417305115730978,2,2,20.0,1,1.572434333944353,0.36276050208060207,0,0,1.307843061194278,2.0,0.08334955211890067
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,70,0.15925241982792113,0.08402999720735084,52,9,0,0,9,1,8.86354009176144,11.294801143559583,1,1,20.0,1,1.2320519681102227,0.36498930115333306,0,1,1.4034755026099386,2.0,0.060242606149139385
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,83,0.2051504478914892,0.05783435659439726,51,9,0,0,9,1,8.72439099527892,11.164024466417473,1,1,20.0,0,1.230752991332183,0.3673837253929419,0,0,1.3859129406029111,1.0,0.06423085473294984
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,97,0.202223781396571,-0.10211224894008675,51,9,0,0,9,0,8.61319574001514,10.997752955811237,1,1,20.0,2,1.2159300269269968,0.37045072896072995,0,0,1.3764961185585853,1.0,0.0592415977055581
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,110,0.1732824175848918,-0.052916369332648816,53,10,0,0,10,0,8.491441013728961,10.81718987883415,1,1,20.0,1,1.2423114925835748,0.37381035793928813,0,1,1.3435087730007194,4.0,0.18708812139364478
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,123,0.12594329595741655,-0.09652620130932148,56,7,0,0,7,0,8.412646012720668,10.693808024487117,1,1,20.0,0,1.1385552034188602,0.3761235565281584,0,0,1.361022965748464,6.0,0.12659020531714163
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,137,0.03943359200606611,-0.1271944806916331,60,8,0,0,8,0,8.342300507192226,10.616789958179591,1,1,20.0,2,1.1379458293685576,0.37757476441623267,0,0,1.3313950720672925,3.0,0.19041472435673007
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,150,-0.009379702488095219,-0.05083744332915257,62,9,0,0,9,0,8.306899697077109,10.601976565083408,1,1,20.0,2,1.3467033241471909,0.37785452617939214,0,1,1.568395135889742,4.0,0.16375775376033955
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,163,-0.0032430621293307493,0.051437932470752123,56,8,0,0,8,0,8.258870262349323,10.569657500426823,1,1,20.0,1,1.332737853661062,0.37846561503503856,0,0,1.635115692529688,6.0,0.15582878136847952
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,176,-0.003682755265907578,-0.01036181271997725,61,11,0,0,11,0,8.22219585495535,10.587456576848751,1,1,20.0,3,1.4229638353103657,0.3781289479460862,0,3,1.484736128742096,-1.0,-0.06509786937655251
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,190,0.005403150689953897,-0.05984747352445935,57,10,0,0,10,0,8.204911113125496,10.582659276642378,1,1,20.0,2,1.3123779282029933,0.37821965872882357,0,0,1.5330160970750872,4.0,0.14884587621730322
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,203,0.0006605544810477298,0.03175010375364407,60,10,0,0,10,0,8.241200647793253,10.648861676388883,1,1,20.0,2,1.3625253611851642,0.37696977604892207,0,0,1.4708093122014527,3.0,0.04115097937527331
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,216,0.0011713910511701672,-0.01459465120235956,57,8,0,0,8,0,8.2193356718145,10.776955799013566,1,1,20.0,1,1.2046627545672997,0.37456311063217806,0,0,1.4923086683833924,2.0,0.1280046150073305
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,230,-0.0005756047822110848,0.008521523585464244,62,9,0,0,9,1,8.190193295285155,11.11258304358054,1,1,20.0,2,1.341070304756123,0.3683298787362539,0,-1,1.4314449622178484,3.0,0.00022225621595212854
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,243,-0.0012926214906428778,-0.022075711416549786,59,11,0,0,11,0,8.220942971335333,11.378364188560038,1,1,20.0,3,1.4308092252203994,0.3634675016523213,0,0,1.41080365866164,2.0,3.4265803805821026e-08
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,256,0.0014157293116746174,-0.019231421854724665,60,10,0,0,10,1,8.223714037385829,11.708097852753387,1,1,20.0,3,1.3281311406267349,0.3575242549278016,0,0,1.360864756296399,2.0,0.00022346429878152428
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,270,-2.2526534084958192e-05,0.019661857525654695,65,10,0,0,10,1,8.22486497720457,12.026447773637342,1,1,20.0,2,1.318238958744266,0.3518784170206574,0,0,1.3493312055411542,2.0,7.927800737383294e-15
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,283,-0.0011062292266809416,-0.04507015892932943,64,10,0,0,10,0,8.22084288616576,12.196776224254528,1,1,20.0,1,1.2205251266627837,0.34889439636793956,0,0,1.3487670374017777,1.0,0.08562922970065182
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,296,-0.0001267161542777502,0.027845654821668064,64,9,0,0,9,0,8.216285197856676,12.30305663999899,1,1,20.0,2,1.30460561390958,0.34704528176122235,0,-1,1.3505629843967408,2.0,9.095497122629422e-15
3c26db4f633a53f5,2021.06.14.19.22.11_veh-38_01480_01860,310,-0.000589874593969605,-0.0023016006351209016,63,10,0,0,10,0,8.226108484390222,12.352310243352017,1,1,20.0,2,1.2097693482798768,0.34619167174419596,0,0,1.3545711323604273,5.0,0.08693087007101125
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,4,11.84878775826959,0.42697625436476755,97,5,0,0,5,1,13.391344855614202,39.734361833091675,0,1,20.0,0,0.12123612055038775,0.08804869438890578,0,0,0.13550623907539447,1.0,0.01427011852500671
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,17,11.851642850533269,-0.29751002035266827,88,4,0,0,4,1,25.33777584944745,40.37553937725347,0,0,20.0,0,0.10072381606100779,0.08527071940944488,3,-1,0.10796408825885515,2.0,0.010912811931602352
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,30,11.677082615074745,-0.40492549920786225,86,6,0,0,6,1,14.172580430658119,40.91426109498545,0,0,20.0,1,0.09926686124946761,0.0830045183007124,6,1,0.09217857117099623,0.0,0.0
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,43,11.463535996503916,-0.3372583985116295,83,4,0,0,4,1,19.72335832797869,41.55010932427504,0,0,20.0,1,0.08754732960679058,0.08040711217884383,6,0,0.08754732960679058,0.0,0.0
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,57,11.492436959697836,0.038101265076633424,84,6,0,0,6,1,12.150838899343672,42.490626217537255,0,0,20.0,0,0.24025408741768806,0.1587402206107677,6,0,0.24025408741768806,1.0,1.0963655744378349e-22
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,70,11.500784007288944,-0.023947717805336357,79,4,0,0,4,1,16.815309619355567,43.0681653475426,0,0,20.0,0,0.206179663329404,0.13057212121963044,10,1,0.206179663329404,3.0,1.853757080660704e-20
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,83,11.464577842631297,-0.07120067330968667,68,5,0,0,5,1,15.606014206534896,43.27853854792738,0,0,20.0,0,0.1865315019488546,0.11162973092505817,10,0,0.1865315019488546,4.0,1.40241202052461e-22
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,97,11.411951652891858,-0.09541301052857645,55,3,0,0,3,0,26.998946966552307,43.88118460315168,0,0,20.0,0,0.15694088220084856,0.0853799798504596,10,0,0.15708804658511594,6.0,0.00014716438426736942
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,110,11.341775888459585,0.04405589371653489,59,6,0,0,6,0,31.619791929421233,43.91440935480354,0,0,20.0,2,0.13940519495243447,0.0714421213789839,11,0,0.13956439162972556,6.0,0.00015919667729107133
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,123,11.278362877694162,-0.4895025077901162,62,6,0,0,6,0,36.055080845661614,44.52422437939907,0,0,20.0,2,0.11894168794225513,0.06929667182658848,11,-1,0.11905352245536126,2.0,1.1867627022884007e-80
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,137,11.232541018982968,-0.13058061036253113,67,4,0,0,4,0,40.681530508452894,45.21084580231025,0,0,20.0,0,0.10289747076927458,0.06695801681648975,15,-1,0.10297178214081182,3.0,5.465173454839508e-20
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,150,11.206271623203923,0.05105439798441499,77,3,0,0,3,0,44.68134414028836,45.36888849460371,0,0,20.0,0,0.09441758042585705,0.06643099061253292,15,-1,0.09446855798829482,0.0,2.2024398869614971e-60
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,163,11.247959843269886,0.16055353128962904,84,3,0,0,3,3,48.5851404062656,46.370362643645315,0,0,20.0,0,0.08865287180567846,0.0631864554850887,11,0,0.0887386940055985,1.0,8.582219992003736e-05
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,176,11.35801244779967,0.13028615763351808,95,2,0,0,2,7,7.583396027090368,45.89652968646132,0,0,20.0,0,0.3168006041941783,0.25162593396614424,11,-1,0.34135244449493346,2.0,0.024551840300755124
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,190,11.478897740062687,0.17410876309357928,103,4,0,0,4,14,11.298370317097895,46.36800834090564,0,0,20.0,0,0.30626928535727244,0.2186170288352543,15,0,0.30626962886841685,0.0,0.0
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,203,11.473596196084403,-0.31302059735894866,101,5,0,0,5,18,14.620230842141412,46.063289168374766,0,0,20.0,0,0.26451452935872805,0.17585744355960756,17,0,0.26449129617029743,1.0,4.785990230830858e-21
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,216,11.54720596044795,0.11314494029668463,109,6,0,0,6,25,17.749381580483362,45.96304751115364,0,0,20.0,0,0.23663194645712843,0.14190656681863534,17,-1,0.232771023088144,2.0,3.90291977772399e-20
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,230,11.48980621644028,-0.4401447462499236,112,6,0,0,6,28,20.867775957980587,45.52930428692798,0,0,20.0,0,0.22186234208651534,0.12144829315936306,13,1,0.21874575520473888,5.0,1.3365161396106746e-18
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,243,11.349959283802095,-0.25782572384019886,114,4,0,0,4,25,23.120695238317623,45.02662126293623,0,0,20.0,0,0.21546610357060925,0.10520357298350652,8,-1,0.2119826138303784,5.0,0.018063458667293527
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,256,11.186460550598854,-0.40178688304037985,122,4,0,2,2,24,25.102357968591733,44.68113370484562,0,0,20.0,0,0.2008286014750002,0.0888305400499393,10,2,0.2155684307999496,4.0,0.014515153680131924
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,270,11.021865072638263,-0.0999070536080737,140,2,0,0,2,25,19.918082029702738,43.991372459386405,0,0,20.0,0,0.2286184269087223,0.07699258783737375,9,0,0.24219403847326354,4.0,0.012926972333368984
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,283,10.889738775406613,-0.025349597146977876,158,3,0,0,3,28,13.494170131773107,43.05777080967165,0,0,20.0,0,0.28747422736892386,0.07456860379294433,6,0,0.2886447799731151,4.0,0.00019485246293966823
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,296,10.727753599130594,-0.3641109766562631,175,4,0,0,4,30,12.864773548388055,41.535211769597886,0,0,15.936871564934894,1,0.26383961565400954,0.08046702795854442,6,1,0.264873609167123,5.0,0.00023823269550940672
40776770a97f546c,2021.07.16.20.45.29_veh-35_01095_01486,310,10.521083504767338,-0.12078480280947843,163,4,0,1,3,28,13.241066557821474,39.881829577179886,0,1,12.269689708920925,0,0.23780342191139694,0.11699427861864325,4,-2,0.3087525961210852,9.0,0.05972025002286339
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,4,2.526606410021143,0.8248761242812387,81,7,0,0,7,8,15.044628306332308,12.7309302371892,1,2,20.0,1,0.7728615232755928,0.33969956226156894,0,1,0.8690085171714319,2.0,0.05544933893887368
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,17,3.078816088727777,0.8819626206239513,85,10,0,0,10,9,8.804387578136007,13.533918620629796,1,2,20.0,3,1.046684317408341,0.32633098815649575,0,0,0.797225611666415,1.0,0.04910650774966694
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,30,3.6535898524252413,0.6666497291888397,92,8,0,0,8,10,16.513610946102318,14.211376170876019,1,2,20.0,3,0.7090878793762764,0.3154623340400961,0,1,0.7740942087976163,1.0,0.01201179228748465
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,43,4.178293531566358,0.6794283138374068,96,8,0,1,7,11,7.247707378286423,15.048487264058632,1,2,20.0,5,1.0033667498479701,0.32054868991359314,0,0,1.0577497939380016,1.0,0.007052390218391354
44c871f95ff8522d,2021.07.24.23.50.16_veh-17_01696_02071,57,4.527981860532028,0.635193685823155,99,7,0,0,7,13,9.488170946945827,15.884623022224005,1,1,20.0,4,0.8947876321443594,0.29014388273755604,0,0,0.9840698933396557,4.0,0.14540624974964417
